geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,competitor_sales_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population
Geo3,20 December 2021,750379,653222,171331,1430910,673960,0.113873,0.81739,5502.321,6297.864,1273.148,11150.85,5251.437,326731,1.885036,3969915,0.019892,229277.3
Geo3,27 December 2021,542157,113663,0,375115,395074,-0.71713,0.846723,3975.487,1095.851,0,2923.211,3078.382,38421,0.948667,5080032,0.020102,229277.3
Geo3,03 January 2022,609754,196636,0,1050056,372508,0.223688,1.880383,4471.158,1895.813,0,8182.919,2902.55,4110,0,3178257,0.019962,229277.3
Geo3,10 January 2022,525665,309499,0,0,79533,-1.01576,-0.06877,3854.556,2983.951,0,0,619.7141,0,0,4341467,0.020057,229277.3
Geo3,17 January 2022,251454,0,0,559799,737724,-0.0873,-1.30163,1843.843,0,0,4362.424,5748.28,0,0,3308228,0.020014,229277.3
Geo3,24 January 2022,604007,371316,0,980870,419090,-0.34767,0.23166,4429.016,3579.944,0,7643.764,3265.512,260119,2.109567,3933175,0.019955,229277.3
Geo3,31 January 2022,0,219739,0,294789,0,-0.30371,-1.09613,0,2118.554,0,2297.244,0,0,0,3424091,0.019998,229277.3
Geo3,07 February 2022,450388,436063,0,129072,0,-1.26486,-0.69376,3302.571,4204.185,0,1005.838,0,0,1.073559,2626896,0.019923,229277.3
Geo3,14 February 2022,1029665,169009,0,655643,0,-0.94509,0.663088,7550.249,1629.455,0,5109.321,0,0,0,2761911,0.020023,229277.3
Geo3,21 February 2022,344574,171752,140803,1328497,553917,1.161369,-0.17148,2526.666,1655.901,1046.296,10352.77,4316.072,521649,0.162032,4846093,0.019888,229277.3
Geo3,28 February 2022,724433,226860,226621,191944,120857,0.494391,0.697759,5312.066,2187.21,1684.004,1495.789,941.7071,317297,0.462574,5245761,0.020038,229277.3
Geo3,07 March 2022,19860,0,0,58750,672629,0.265546,-2.09887,145.6279,0,0,457.8294,5241.065,0,0,4461966,0.020151,229277.3
Geo3,14 March 2022,252106,197729,0,772623,442961,-0.0714,-0.90881,1848.624,1906.351,0,6020.928,3451.513,231904,0,3053659,0.019791,229277.3
Geo3,21 March 2022,90238,0,0,484706,200696,-0.12393,-1.52487,661.6903,0,0,3777.237,1563.806,0,0.2084,2192810,0.020012,229277.3
Geo3,28 March 2022,117334,0,0,611929,0,-1.90999,-2.45667,860.3778,0,0,4768.665,0,31515,1.547925,2800171,0.019925,229277.3
Geo3,04 April 2022,179428,272248,0,551006,638281,-0.05906,0.140601,1315.696,2624.806,0,4293.902,4973.429,45032,0.635244,4866897,0.020119,229277.3
Geo3,11 April 2022,244620,241724,0,167405,483858,-0.40473,-0.25038,1793.731,2330.517,0,1304.561,3770.179,192853,0,4747099,0.019923,229277.3
Geo3,18 April 2022,70614,0,0,690303,489628,-0.55772,-0.48446,517.7929,0,0,5379.421,3815.138,32292,0,2841012,0.01999,229277.3
Geo3,25 April 2022,0,324407,150918,1110566,350405,0.736318,0.398918,0,3127.683,1121.46,8654.464,2730.325,108571,0,4560420,0.020026,229277.3
Geo3,02 May 2022,128581,247293,94664,391894,380998,-1.17605,1.327275,942.8489,2384.209,703.441,3053.968,2968.703,382541,0,3013246,0.019941,229277.3
Geo3,09 May 2022,0,166288,0,511473,336863,-2.00119,-0.77347,0,1603.221,0,3985.827,2624.807,0,0,1907653,0.020004,229277.3
Geo3,16 May 2022,334560,263332,0,580361,0,-2.79874,-1.28326,2453.236,2538.845,0,4522.661,0,0,0.442008,2430779,0.019973,229277.3
Geo3,23 May 2022,0,380569,0,477516,429592,0.718316,-1.34361,0,3669.154,0,3721.206,3347.343,0,0,6286974,0.019898,229277.3
Geo3,30 May 2022,182552,0,0,571120,177994,0.496173,-1.5398,1338.603,0,0,4450.647,1386.914,0,0.199056,3619826,0.01992,229277.3
Geo3,06 June 2022,128563,277715,0,498047,367223,0.320197,-0.62661,942.7169,2677.514,0,3881.201,2861.369,155660,0,5172400,0.020117,229277.3
Geo3,13 June 2022,497970,288528,0,687346,154585,-1.01849,0.657435,3651.476,2781.765,0,5356.377,1204.513,359635,0.140596,5235030,0.020053,229277.3
Geo3,20 June 2022,711152,140357,78881,530104,836264,0.729992,-1.63215,5214.681,1353.214,586.1588,4131.016,6516.095,0,1.068404,6234140,0.019899,229277.3
Geo3,27 June 2022,886431,270962,0,525270,0,-0.67726,-3.11061,6499.953,2612.408,0,4093.345,0,340205,3.523114,5077779,0.019919,229277.3
Geo3,04 July 2022,442202,117362,144204,431484,644071,-0.17527,0.197974,3242.545,1131.514,1071.569,3362.486,5018.544,442324,2.453543,3415391,0.020112,229277.3
Geo3,11 July 2022,59702,138007,0,467830,338018,-0.5524,-0.98124,437.7783,1330.558,0,3645.725,2633.806,0,0.315031,5866256,0.020026,229277.3
Geo3,18 July 2022,0,0,0,10573,331135,0.12358,-2.17443,0,0,0,82.3937,2580.175,0,0,3699628,0.020065,229277.3
Geo3,25 July 2022,0,0,0,0,0,-2.26395,-0.6024,0,0,0,0,0,0,0.126607,2811475,0.020031,229277.3
Geo3,01 August 2022,210594,0,0,777638,74751,-0.55786,-0.61714,1544.228,0,0,6060.009,582.4532,0,0,3465342,0.019881,229277.3
Geo3,08 August 2022,477564,212921,0,775982,290910,0.255309,0.132107,3501.845,2052.821,0,6047.104,2266.745,0,0.37028,2692378,0.020021,229277.3
Geo3,15 August 2022,366002,141509,0,291393,160118,0.285983,-0.38916,2683.791,1364.321,0,2270.779,1247.625,0,0.029904,3915479,0.020136,229277.3
Geo3,22 August 2022,161326,650621,315955,998934,593420,1.262807,1.778357,1182.959,6272.788,2347.838,7784.534,4623.876,457410,0,4545129,0.020017,229277.3
Geo3,29 August 2022,437468,707772,171358,889816,610629,1.156578,0.841991,3207.832,6823.794,1273.348,6934.194,4757.967,298658,0,4590171,0.019833,229277.3
Geo3,05 September 2022,527257,475225,0,886885,199520,0.090493,-0.06819,3866.23,4581.754,0,6911.354,1554.642,60929,0.154884,5704007,0.02004,229277.3
Geo3,12 September 2022,313497,0,39160,721677,0,-0.528,0.673219,2298.787,0,290.995,5623.914,0,83813,0,1451703,0.020115,229277.3
Geo3,19 September 2022,869045,519697,838320,1077414,1275648,2.49997,1.375077,6372.466,5010.519,6229.493,8396.115,9939.736,574117,0.197879,5376570,0.020105,229277.3
Geo3,26 September 2022,520630,168877,144477,1430846,564738,1.048482,0.062481,3817.636,1628.182,1073.598,11150.36,4400.389,439174,1.499322,5944719,0.020051,229277.3
Geo3,03 October 2022,683821,808887,35655,1228502,99346,0.547645,1.813287,5014.27,7798.667,264.9496,9573.52,774.0953,586328,0,3512423,0.019973,229277.3
Geo3,10 October 2022,351029,150373,251530,1499954,1126728,2.586703,0.083451,2573.999,1449.781,1869.1,11688.9,8779.365,243850,0.493941,7926169,0.019958,229277.3
Geo3,17 October 2022,125324,163986,289748,1006193,430724,1.392863,-0.95778,918.9662,1581.027,2153.096,7841.102,3356.163,0,1.834599,3970001,0.020003,229277.3
Geo3,24 October 2022,0,0,0,724004,0,-0.42088,-0.54538,0,0,0,5642.047,0,0,0.488508,2705987,0.019946,229277.3
Geo3,31 October 2022,292500,48057,0,879018,217422,0.98651,0.24089,2144.822,463.3286,0,6850.047,1694.133,603194,0,3435917,0.020008,229277.3
Geo3,07 November 2022,445834,360822,239416,1385444,629954,2.529568,-0.04082,3269.177,3478.769,1779.082,10796.54,4908.546,434453,0.730121,5162128,0.019833,229277.3
Geo3,14 November 2022,640329,41627,304699,693847,0,0.991398,1.085363,4695.356,401.3355,2264.195,5407.039,0,334470,0.313909,5933802,0.020105,229277.3
Geo3,21 November 2022,1042282,677939,201195,1774480,921866,1.493895,0.738202,7642.766,6536.167,1495.065,13828.24,7183.099,27878,1.162453,5754329,0.020139,229277.3
Geo3,28 November 2022,383871,389887,0,1290005,800517,0.889077,-0.0907,2814.82,3758.991,0,10052.8,6237.558,0,0,6042001,0.020051,229277.3
Geo3,05 December 2022,499632,464136,524213,1015950,552126,-0.46553,2.226585,3663.663,4474.842,3895.387,7917.137,4302.117,27855,0.385551,3313426,0.020061,229277.3
Geo3,12 December 2022,634942,0,0,878248,440175,0.621272,0.116462,4655.854,0,0,6844.046,3429.805,229983,0.84551,3741726,0.019956,229277.3
Geo3,19 December 2022,99894,145003,384163,877182,721207,1.347817,-0.25709,732.4951,1398.007,2854.686,6835.739,5619.581,0,0,4102920,0.019949,229277.3
Geo3,26 December 2022,638121,430603,645902,852123,518903,1.524228,-0.13363,4679.165,4151.544,4799.649,6640.459,4043.246,4047,0.803055,4495072,0.020027,229277.3
Geo3,02 January 2023,857815,259190,526188,1277302,618580,0.274756,0.666945,6290.12,2498.911,3910.063,9953.811,4819.92,879656,2.867763,4085851,0.019979,229277.3
Geo3,09 January 2023,461621,696217,0,900788,268365,-0.78838,0.933886,3384.939,6712.39,0,7019.697,2091.076,128809,0.367095,2360422,0.020067,229277.3
Geo3,16 January 2023,137925,392187,116865,661036,272523,0.327923,2.137888,1011.366,3781.166,868.415,5151.348,2123.475,371510,0,5211988,0.020168,229277.3
Geo3,23 January 2023,0,70055,0,1055214,483256,0.332021,-1.1272,0,675.4165,0,8223.114,3765.488,0,0,4944031,0.019958,229277.3
Geo3,30 January 2023,443671,0,0,914669,491014,0.105281,-0.71565,3253.316,0,0,7127.87,3825.938,0,0,6441439,0.019856,229277.3
Geo3,06 February 2023,494727,424674,0,1586730,587656,1.226798,1.15007,3627.696,4094.38,0,12365.13,4578.963,844622,0,6369654,0.020133,229277.3
Geo3,13 February 2023,257660,318085,0,72034,235317,-0.5843,-0.53146,1889.35,3066.731,0,561.3495,1833.569,0,0,4516815,0.019919,229277.3
Geo3,20 February 2023,665307,456125,0,844154,415298,0.272174,0.762989,4878.512,4397.606,0,6578.357,3235.965,72290,0,5391826,0.02002,229277.3
Geo3,27 February 2023,425539,156063,0,314839,233313,-2.06201,-0.46186,3120.36,1504.64,0,2453.49,1817.954,0,0.129683,3925918,0.019918,229277.3
Geo3,06 March 2023,14802,0,0,557755,324532,0.719477,-2.52239,108.539,0,0,4346.496,2528.725,0,0.214077,4963641,0.019969,229277.3
Geo3,13 March 2023,407351,514217,0,836634,450602,-0.35502,0.670731,2986.992,4957.685,0,6519.755,3511.051,274841,0.49162,5197449,0.019838,229277.3
Geo3,20 March 2023,390327,0,0,220444,0,-1.42813,-1.40985,2862.16,0,0,1717.885,0,0,0,2689466,0.020123,229277.3
Geo3,27 March 2023,405002,370887,170562,1231072,449996,-0.53481,0.918023,2969.768,3575.808,1267.433,9593.548,3506.329,206791,0,5491659,0.02011,229277.3
Geo3,03 April 2023,823242,275232,0,920455,0,-1.87537,-0.44787,6036.606,2653.575,0,7172.959,0,0,0.406723,3530651,0.019891,229277.3
Geo3,10 April 2023,240108,109309,0,498994,379574,-1.37549,-0.95478,1760.646,1053.873,0,3888.581,2957.607,691340,1.637638,4504899,0.020068,229277.3
Geo3,17 April 2023,196540,0,0,789039,264476,-0.22563,-0.92236,1441.173,0,0,6148.855,2060.774,0,0,4143210,0.020104,229277.3
Geo3,24 April 2023,186116,0,181145,486476,132646,-0.4601,0.239825,1364.737,0,1346.075,3791.03,1033.566,0,0,3420192,0.020027,229277.3
Geo3,01 May 2023,486563,141572,425181,1156740,570189,1.519299,-0.30244,3567.832,1364.928,3159.488,9014.29,4442.862,670275,1.506073,5624278,0.02004,229277.3
Geo3,08 May 2023,142211,507459,0,615809,159649,-1.0084,0.707984,1042.794,4892.529,0,4798.901,1243.971,452116,0,1302076,0.01998,229277.3
Geo3,15 May 2023,158050,51598,0,264312,0,-3.43705,0.282286,1158.937,497.4683,0,2059.741,0,0,0,674099.2,0.020144,229277.3
Geo3,22 May 2023,253504,0,0,641250,0,-2.22161,-0.51675,1858.875,0,0,4997.159,0,129076,0,1570555,0.019914,229277.3
Geo3,29 May 2023,547504,174874,0,879394,731922,-0.58968,0.578367,4014.695,1686.001,0,6852.977,5703.071,325264,1.055445,5333697,0.020048,229277.3
Geo3,05 June 2023,0,0,0,981423,366298,0.753595,-1.18194,0,0,0,7648.073,2854.162,187005,0.18765,2181024,0.01992,229277.3
Geo3,12 June 2023,83768,0,0,180226,0,-0.68441,-0.74007,614.2476,0,0,1404.473,0,290103,0,4420612,0.019887,229277.3
Geo3,19 June 2023,506044,92800,0,693067,171852,-0.2318,-0.06926,3710.68,894.7063,0,5400.96,1339.056,351197,0,3880987,0.019987,229277.3
Geo3,26 June 2023,447350,617425,492164,795381,683281,0.808016,1.415894,3280.294,5952.737,3657.233,6198.277,5324.065,348589,0,4659857,0.019719,229277.3
Geo3,03 July 2023,0,0,0,347491,350704,0.967079,-1.23237,0,0,0,2707.942,2732.655,0,0,2951030,0.019962,229277.3
Geo3,10 July 2023,784902,87738,43206,547771,0,-0.09088,-0.19365,5755.469,845.9024,321.0605,4268.692,0,0,0.245098,2864081,0.019972,229277.3
Geo3,17 July 2023,682852,0,0,857810,381058,0.499879,-0.38617,5007.165,0,0,6684.776,2969.17,0,0.786673,3556458,0.020206,229277.3
Geo3,24 July 2023,180210,109285,55617,1012447,712549,0.383538,0.674381,1321.43,1053.642,413.2857,7889.838,5552.119,330269,0.176123,2888367,0.020094,229277.3
Geo3,31 July 2023,688437,34421,0,892903,284270,0.451275,-0.16675,5048.118,331.8608,0,6958.251,2215.007,202362,1.813108,4711085,0.0199,229277.3
Geo3,07 August 2023,979982,202548,288680,1390215,229668,2.1331,0.614481,7185.937,1952.812,2145.159,10833.72,1789.553,195973,1.089262,6049457,0.019962,229277.3
Geo3,14 August 2023,742621,329760,0,206859,0,-1.34033,-0.10599,5445.434,3179.293,0,1612.019,0,0,0.207172,4214033,0.019962,229277.3
Geo3,21 August 2023,296675,0,0,756460,641115,0.300702,-0.48324,2175.436,0,0,5894.972,4995.512,317836,0,2398380,0.02005,229277.3
Geo3,28 August 2023,0,41751,0,1105347,676362,-0.38736,-1.29858,0,402.5311,0,8613.793,5270.153,0,0.366039,3968991,0.020093,229277.3
Geo3,04 September 2023,459166,222302,0,1160144,700359,-0.08644,0.747164,3366.937,2143.265,0,9040.817,5457.136,52039,0,3636008,0.019784,229277.3
Geo3,11 September 2023,182017,0,0,449060,22266,-1.15584,-0.1966,1334.68,0,0,3499.453,173.4947,276520,0,2891508,0.019901,229277.3
Geo3,18 September 2023,162742,160186,0,397493,217905,-1.83292,-1.18313,1193.342,1544.39,0,3097.6,1697.897,0,0,3998482,0.020047,229277.3
Geo3,25 September 2023,1019424,275993,612082,1625890,737010,2.154706,1.81427,7475.154,2660.913,4548.335,12670.3,5742.717,492683,0.439328,6533207,0.020042,229277.3
Geo3,02 October 2023,249620,440682,611375,1024717,515776,1.571983,0.732044,1830.394,4248.717,4543.082,7985.456,4018.881,296358,0.452844,3729976,0.020021,229277.3
Geo3,09 October 2023,581648,28298,507646,1296740,893797,0.44661,1.423122,4265.064,272.8276,3772.279,10105.29,6964.387,496520,0,7231821,0.020031,229277.3
Geo3,16 October 2023,697063,226359,0,1247326,371645,-0.42904,2.613024,5111.37,2182.379,0,9720.213,2895.825,690307,0,2675499,0.019869,229277.3
Geo3,23 October 2023,1015951,0,0,1000476,342335,1.089278,0.455434,7449.688,0,0,7796.55,2667.444,424223,0,5384849,0.019992,229277.3
Geo3,30 October 2023,678700,692969,0,680168,265010,-1.51412,0.582597,4976.719,6681.075,0,5300.44,2064.935,200863,1.508906,6316250,0.020114,229277.3
Geo3,06 November 2023,429534,90411,0,573166,409287,0.017351,0.391578,3149.654,871.6734,0,4466.591,3189.128,44448,1.550505,5715161,0.019864,229277.3
Geo3,13 November 2023,75539,295649,243279,982854,827210,-0.02145,1.674277,553.9066,2850.42,1807.788,7659.225,6445.547,352726,0,4471779,0.020019,229277.3
Geo3,20 November 2023,0,354764,155712,392277,34718,-0.97726,0.954173,0,3420.362,1157.084,3056.952,270.5196,174661,0.636861,3060963,0.020006,229277.3
Geo3,27 November 2023,799356,505701,706556,700810,815669,0.864322,0.982468,5861.456,4875.581,5250.364,5461.3,6355.621,451830,0.343665,3203286,0.02002,229277.3
Geo3,04 December 2023,567741,451126,944615,1365097,405910,1.037238,1.010801,4163.087,4349.41,7019.362,10637.98,3162.815,188028,0.521681,3314916,0.019979,229277.3
Geo3,11 December 2023,379984,487,0,977470,530408,-0.94685,-0.24422,2786.317,4.69528,0,7617.268,4132.892,33203,2.030878,3901967,0.020044,229277.3
Geo3,18 December 2023,34857,426041,0,915094,445077,0.8842,-0.47158,255.5967,4107.56,0,7131.182,3468.001,202676,0,1861756,0.01992,229277.3
Geo3,25 December 2023,129157,366536,0,1679902,173422,-0.48315,1.592102,947.0725,3533.858,0,13091.21,1351.289,312039,0,3422443,0.019987,229277.3
Geo3,01 January 2024,0,260509,0,601673,677576,0.667781,-0.65065,0,2511.627,0,4688.742,5279.612,237036,0,5565837,0.019914,229277.3
Geo3,08 January 2024,0,220296,0,0,0,-0.84048,-1.93093,0,2123.925,0,0,0,0,0,3761573,0.019897,229277.3
Geo3,15 January 2024,592337,315717,300871,790201,206731,-1.05222,0.876937,4343.443,3043.901,2235.75,6157.911,1610.83,206208,1.10398,3283653,0.020037,229277.3
Geo30,25 January 2021,644776,432483,0,0,229913,-1.45324,0.444843,4727.964,4169.669,0,0,1791.462,18492,0,3961074,0.019935,270937.9
Geo30,01 February 2021,1098468,267943,1098701,1444798,714365,2.457831,2.085477,8054.762,2583.301,8164.364,11259.08,5566.269,374150,0,1076718,0.019929,270937.9
Geo30,08 February 2021,200294,0,0,47989,0,-1.55786,-0.95376,1468.7,0,0,373.9706,0,67272,0,7144968,0.020148,270937.9
Geo30,15 February 2021,741192,0,0,589247,242312,-1.97385,-0.22673,5434.956,0,0,4591.908,1888.074,253232,1.323769,7625640,0.019961,270937.9
Geo30,22 February 2021,818305,737091,85440,1491266,968245,-0.27682,1.542084,6000.404,7106.465,634.8982,11621.2,7544.48,293673,0.980934,5469547,0.020023,270937.9
Geo30,01 March 2021,128306,0,0,1429500,342957,0.533126,-0.61826,940.8324,0,0,11139.87,2672.291,546615,0,6307112,0.019987,270937.9
Geo30,08 March 2021,671187,0,7741,791746,337408,-1.73437,0.837641,4921.628,0,57.52279,6169.951,2629.053,165524,0,7703198,0.019973,270937.9
Geo30,15 March 2021,143803,120577,0,1703766,185740,-0.08884,-0.05923,1054.468,1162.511,0,13277.18,1447.27,292837,0,6286607,0.019936,270937.9
Geo30,22 March 2021,379128,354327,0,853946,760045,-0.23475,-1.07142,2780.041,3416.149,0,6654.665,5922.204,388754,0.795674,8575337,0.020074,270937.9
Geo30,29 March 2021,787232,38774,0,473635,839168,0.098161,0.877283,5772.555,373.8291,0,3690.962,6538.723,214967,0,5004058,0.020001,270937.9
Geo30,05 April 2021,0,221290,406906,1619516,588731,0.296866,0.711132,0,2133.508,3023.688,12620.63,4587.34,157863,1.653285,4283978,0.020044,270937.9
Geo30,12 April 2021,0,0,0,246124,0,-3.07636,-0.94189,0,0,0,1918.005,0,0,0,9842074,0.020029,270937.9
Geo30,19 April 2021,429992,541358,0,704818,0,-1.93959,0.38454,3153.012,5219.358,0,5492.534,0,48053,0.366999,7832769,0.020109,270937.9
Geo30,26 April 2021,59463,0,0,212306,19949,-1.66465,-2.82233,436.0257,0,0,1654.467,155.4408,0,0,11946982,0.019922,270937.9
Geo30,03 May 2021,202860,0,0,549087,673220,-0.07465,-0.69984,1487.516,0,0,4278.947,5245.67,171339,0,5366816,0.020231,270937.9
Geo30,10 May 2021,354176,0,0,173249,297085,-0.1496,-1.23349,2597.075,0,0,1350.102,2314.86,0,0,5558456,0.019942,270937.9
Geo30,17 May 2021,263846,1013826,441590,2173504,641906,1.127846,2.759563,1934.71,9774.531,3281.422,16937.77,5001.675,1149319,0,1336473,0.020142,270937.9
Geo30,24 May 2021,139066,0,0,244168,108176,-0.4516,-0.91794,1019.733,0,0,1902.762,842.8978,0,0,4333715,0.020119,270937.9
Geo30,31 May 2021,0,348216,0,851334,88313,-0.13814,-0.24394,0,3357.231,0,6634.31,688.1271,234317,1.223891,3651347,0.019936,270937.9
Geo30,07 June 2021,187638,189313,0,1035525,682919,-0.6726,0.397564,1375.898,1825.21,0,8069.681,5321.245,153880,0,6038598,0.019998,270937.9
Geo30,14 June 2021,514710,36757,0,835600,999131,0.061523,0.104239,3774.226,354.3828,0,6511.697,7785.141,37779,0.789679,5216357,0.020141,270937.9
Geo30,21 June 2021,460540,194490,0,325053,560493,-0.77655,-0.15079,3377.012,1875.123,0,2533.086,4367.312,591713,2.433698,5091124,0.019963,270937.9
Geo30,28 June 2021,11505,0,0,894793,492150,1.42864,-0.6572,84.36298,0,0,6972.979,3834.789,695892,0,6188257,0.020108,270937.9
Geo30,05 July 2021,806307,301902,655330,1068606,1085096,1.664639,1.086454,5912.426,2910.707,4869.708,8327.476,8454.972,741340,1.5493,2287179,0.020071,270937.9
Geo30,12 July 2021,73661,0,0,896554,615047,0.327993,-1.65935,540.1357,0,0,6986.703,4792.392,0,0,6269071,0.0199,270937.9
Geo30,19 July 2021,219713,652721,0,679273,558592,-1.2857,0.082527,1611.095,6293.035,0,5293.466,4352.5,0,0,6476127,0.019798,270937.9
Geo30,26 July 2021,328927,207102,0,399934,204748,-0.81299,0.012051,2411.93,1996.718,0,3116.622,1595.378,0,0,7179928,0.020072,270937.9
Geo30,02 August 2021,0,0,0,0,348808,-0.00334,-2.88145,0,0,0,0,2717.881,0,0,9752104,0.020089,270937.9
Geo30,09 August 2021,384005,0,0,724320,368678,0.368037,-0.69137,2815.802,0,0,5644.51,2872.707,0,0,4417766,0.020033,270937.9
Geo30,16 August 2021,375303,147366,0,781076,15282,-1.77635,0.905209,2751.993,1420.79,0,6086.8,119.076,0,0,3329009,0.01995,270937.9
Geo30,23 August 2021,552459,287172,0,651834,294005,-0.26206,-0.93916,4051.029,2768.692,0,5079.639,2290.861,0,0,9183257,0.019984,270937.9
Geo30,30 August 2021,705354,481046,1019384,1422094,606617,0.939333,0.968101,5172.166,4637.876,7574.965,11082.15,4726.706,596744,1.940914,4405449,0.019999,270937.9
Geo30,06 September 2021,150136,186257,0,995276,724553,0.033578,-1.5655,1100.906,1795.747,0,7756.027,5645.653,0,0,6960883,0.019976,270937.9
Geo30,13 September 2021,194085,468448,100828,1554446,1488738,1.885797,0.053337,1423.172,4516.416,749.2452,12113.55,11600.12,0,0,4212749,0.020075,270937.9
Geo30,20 September 2021,96172,0,0,957921,696529,1.208849,-1.39222,705.2026,0,0,7464.925,5427.293,289596,0.876083,6242010,0.020151,270937.9
Geo30,27 September 2021,48860,323309,537267,346069,515615,0.241728,0.157668,358.2769,3117.097,3992.39,2696.861,4017.627,0,0.114835,4665052,0.020098,270937.9
Geo30,04 October 2021,709550,237864,683905,2130625,533821,1.092757,1.715481,5202.934,2293.302,5082.046,16603.62,4159.486,100282,0,1313412,0.019925,270937.9
Geo30,11 October 2021,645108,473156,0,1906245,917410,0.846449,0.573043,4730.398,4561.807,0,14855.06,7148.377,547390,1.423523,4286238,0.020199,270937.9
Geo30,18 October 2021,533981,0,162176,966683,0,0.412972,-0.8301,3915.535,0,1205.118,7533.207,0,321069,0.703947,6007743,0.020184,270937.9
Geo30,25 October 2021,564145,0,0,402272,362252,-0.7149,-0.7003,4136.719,0,0,3134.842,2822.636,415320,0,6096867,0.01989,270937.9
Geo30,01 November 2021,1066045,221458,0,931225,0,-0.26808,0.896853,7817.013,2135.128,0,7256.888,0,0,0,4435775,0.020006,270937.9
Geo30,08 November 2021,652317,281538,479105,1056849,704551,1.743366,2.230322,4783.26,2714.373,3560.193,8235.855,5489.799,733433,0.023844,1298011,0.019958,270937.9
Geo30,15 November 2021,489432,798249,357001,1057031,780452,0.421274,0.889832,3588.869,7696.104,2652.847,8237.274,6081.213,622059,0.624451,5018651,0.01983,270937.9
Geo30,22 November 2021,313487,595750,107736,1991029,947330,0.234155,1.942272,2298.713,5743.764,800.5781,15515.77,7381.512,590640,0,3822605,0.019953,270937.9
Geo30,29 November 2021,260697,0,56197,1032369,140841,0.753244,0.307077,1911.619,0,417.5956,8045.087,1097.421,426236,0,6052238,0.019906,270937.9
Geo30,06 December 2021,517990,0,96779,1198440,725384,2.081127,-0.56839,3798.277,0,719.1574,9339.252,5652.128,618384,0,3371795,0.019989,270937.9
Geo30,13 December 2021,676882,625649,525504,1636926,986802,0.479186,2.215054,4963.389,6032.027,3904.981,12756.3,7689.074,785586,1.74677,2736988,0.019859,270937.9
Geo30,20 December 2021,417068,196873,0,890119,825040,0.072603,-0.34793,3058.244,1898.098,0,6936.556,6428.639,424723,0.745666,4994260,0.019923,270937.9
Geo30,27 December 2021,679873,0,0,629053,713427,-1.54261,-1.49115,4985.32,0,0,4902.109,5558.96,98497,2.768558,8998960,0.019929,270937.9
Geo30,03 January 2022,676235,684502,486809,1984508,1374139,2.592555,1.661534,4958.644,6599.442,3617.441,15464.95,10707.17,1024116,0,4275683,0.020003,270937.9
Geo30,10 January 2022,0,0,0,489655,416032,-1.26194,-0.30938,0,0,0,3815.803,3241.685,351693,0,8889617,0.019959,270937.9
Geo30,17 January 2022,111376,0,1047359,1742575,1217481,3.257416,0.406893,816.6894,0,7782.846,13579.61,9486.504,449485,0.992905,3153272,0.020061,270937.9
Geo30,24 January 2022,353256,485295,0,690965,335717,0.076735,-0.84179,2590.329,4678.841,0,5384.58,2615.877,298055,0.149358,4555125,0.020095,270937.9
Geo30,31 January 2022,179494,0,0,874884,732491,0.052033,-0.43262,1316.18,0,0,6817.832,5707.505,0,0,4892843,0.019995,270937.9
Geo30,07 February 2022,269200,686061,0,272641,152800,-0.57591,-1.13698,1973.969,6614.473,0,2124.648,1190.604,0,0.522646,6827231,0.019937,270937.9
Geo30,14 February 2022,268741,0,0,1350355,30432,-1.07923,1.035264,1970.603,0,0,10523.1,237.1235,0,0,6770407,0.019897,270937.9
Geo30,21 February 2022,528064,0,0,886459,926055,0.345187,-0.98124,3872.147,0,0,6908.034,7215.738,0,0,6749714,0.01979,270937.9
Geo30,28 February 2022,233850,0,0,0,0,-1.74186,-2.7029,1714.757,0,0,0,0,0,0,8958409,0.020079,270937.9
Geo30,07 March 2022,222851,0,0,79792,232339,0.132002,-2.06657,1634.105,0,0,621.8063,1810.365,0,0.178772,8655581,0.019949,270937.9
Geo30,14 March 2022,0,224046,0,569081,421968,0.254252,-1.6133,0,2160.079,0,4434.757,3287.937,239352,0,8622422,0.020158,270937.9
Geo30,21 March 2022,0,369858,0,1016348,1105143,0.65004,0.443282,0,3565.887,0,7920.238,8611.177,217193,0,2595834,0.020004,270937.9
Geo30,28 March 2022,165082,0,0,378360,0,-2.33326,-2.60455,1210.501,0,0,2948.499,0,1124243,2.659282,10991095,0.019915,270937.9
Geo30,04 April 2022,874193,521550,0,654811,97965,-2.32994,2.234313,6410.215,5028.384,0,5102.837,763.3346,664248,0,3501720,0.019895,270937.9
Geo30,11 April 2022,641474,0,0,584097,1327105,0.797514,-0.69028,4703.751,0,0,4551.774,10340.69,324660,0.239303,5116991,0.019949,270937.9
Geo30,18 April 2022,184503,0,0,259672,0,-0.97094,-0.9317,1352.909,0,0,2023.583,0,0,0,7022206,0.019846,270937.9
Geo30,25 April 2022,682974,19112,0,1263720,573336,0.164161,0.476427,5008.06,184.2632,0,9847.968,4467.383,0,0.813299,4971497,0.020095,270937.9
Geo30,02 May 2022,281252,189688,0,469291,174840,-1.84747,-0.51301,2062.343,1828.826,0,3657.11,1362.338,104434,0.356743,5073826,0.019989,270937.9
